level,rep,comment
L0,108,"The portfolio was constructed with a risk-averse strategy by overweighting defensive and dividend-paying stocks such as JNJ, PG, KO, WMT, and UNH, which tend to exhibit lower volatility and stable cash flows. Higher-quality growth names like AAPL and MSFT received modest overweights given their strong balance sheets, while more cyclical or volatile names like BA, DOW, and INTC received lower allocations. Broad diversification across all 30 holdings across multiple sectors including technology, healthcare, consumer staples, financials, and industrials helps reduce unsystematic risk for the risk-averse investor."
L1,108,"The portfolio was constructed using a mean-variance optimization approach favoring stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while controlling risk through diversification into lower-volatility defensive names (MRK, AMGN, PG, JNJ, WMT). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and high-variance stocks with modest returns (BA, DOW) were also omitted. The resulting allocation balances growth-oriented technology and financial holdings with defensive consumer staples and healthcare positions to reduce overall portfolio volatility."
L2,108,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'*mu - 0.5*lambda*w'*Sigma*w subject to no short-selling and weights summing to one. Assets with negative or near-zero expected returns (MMM, VZ, INTC) received zero allocation, while high-return, lower-risk assets like AAPL, MSFT, AMZN, and WMT received larger weights. Diversification was achieved by including defensive names such as MRK, AMGN, PG, and UNH, which have low covariances with the rest of the portfolio, reducing overall portfolio risk."
L3,108,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, solving max_w mu^T w - (0.25) w^T Sigma w subject to non-negativity and full investment constraints via quadratic programming. Stocks with negative or near-zero expected returns (MMM, VZ, INTC) received zero weight, while high-return, relatively lower-risk assets like AAPL, MSFT, AMZN, and CRM received larger allocations. Diversification was achieved by spreading remaining weight across moderate-return, lower-variance assets such as AMGN, MRK, UNH, WMT, and PG to balance the risk-return tradeoff."
L0,109,"The portfolio was constructed with a risk-averse strategy by overweighting defensive and dividend-paying stocks such as JNJ, PG, KO, WMT, and UNH, which tend to exhibit lower volatility and stable cash flows. Higher-quality growth names like AAPL and MSFT received modest overweights given their strong balance sheets, while more cyclical or volatile names like BA, DOW, INTC, and MMM received lower allocations. Broad equal-ish diversification across all 30 holdings ensures sector balance spanning technology, healthcare, consumer staples, financials, and industrials, reducing concentration risk."
L1,109,"The portfolio was constructed by focusing on stocks with the highest expected returns (AAPL, MSFT, AMZN, CRM) while balancing risk through diversification into lower-volatility, lower-correlation assets such as MRK, PG, WMT, and AMGN. Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and weights were allocated to minimize overall portfolio variance by favoring assets with lower covariances relative to their return contribution. The resulting portfolio spans technology, healthcare, consumer staples, and financials to achieve sector diversification while targeting a favorable risk-adjusted return profile."
L2,109,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'mu - 0.5*w'Sigma*w subject to no short-selling and weights summing to one. Assets with negative or very low expected returns (MMM, VZ, INTC) received zero weight, while high-return, lower-risk assets like AAPL, MSFT, AMZN, and WMT received larger allocations. Diversification was achieved by spreading weights across growth stocks, defensive names, and lower-covariance assets such as MRK, PG, AMGN, and UNH."
L3,109,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, favoring assets with high expected returns (AAPL and MSFT at 0.0055) while penalizing high variance and covariance contributions. Assets with negative or near-zero expected returns (MMM, VZ, INTC) received zero weight due to the non-negativity constraint, as the optimizer naturally excludes them. Diversification was achieved by allocating across growth stocks (AAPL, MSFT, AMZN, CRM), defensive names (MRK, WMT, PG), and moderate-risk assets (AMGN, UNH, V) to balance return maximization against portfolio variance."
L0,110,"The portfolio was constructed with a risk-averse strategy by spreading weights across all 30 stocks to maximize diversification and minimize concentration risk. Defensive and stable dividend-paying stocks such as JNJ, PG, KO, WMT, and UNH received slightly higher allocations due to their historically lower volatility and steady cash flows. Higher-growth but more volatile names like AMZN and MSFT were included at moderate weights to provide some upside while keeping overall portfolio risk in check."
L1,110,"The portfolio was constructed by focusing on stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while balancing risk through diversification into lower-volatility, lower-correlation assets (WMT, MRK, PG, AMGN). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and weights were tilted toward assets with favorable return-to-variance ratios and lower covariances with each other. WMT received the largest allocation due to its notably low covariance with most other holdings, providing strong risk-reduction benefits alongside a positive expected return."
L2,110,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'mu - 0.5*w'Sigma*w subject to no short-selling and weights summing to one. Assets with negative or very low expected returns (MMM, VZ, INTC) received zero weight, while high-return, lower-risk assets like AAPL, MSFT, AMZN, and WMT received larger allocations. Diversification was achieved by spreading weight across growth stocks, defensive names, and lower-covariance assets such as MRK, AMGN, PG, and UNH."
